"division_code","division","district_code","district","ctc","ctn","upazila_code","upazila","psc","psn","union_code","union_name","mouza_code","mouza","village_code","village","rmo_tus","rmo_phc","ea_code","psu_code"
"20","CHATTOGRAM","19","CUMILLA","00","OTHERS AREA","54","HOMNA","75","HOMNA POURASABHA","005","WARD NO. 05","310","HOMNA (PART)","082","HOMNA",2,"2","009",1703
"55","RANGPUR","49","KURIGRAM","00","OTHERS AREA","08","RAJIBPUR","00","OTHERS AREA","439","KODALKATI","705","SAJAI","040","DAKKHIN SAJAI",2,"6","003",1704
"30","DHAKA","93","TANGAIL","00","OTHERS AREA","95","TANGAIL SADAR","87","TANGAIL POURASABHA","008","WARD NO. 08","764","SANTOSH (PART)","040","DAKKHIN SANTOSH",2,"2","009",1705
"30","DHAKA","26","DHAKA","20","DHAKA SOUTH CITY CORPORATION","36","KHILGAON","00","OTHERS AREA","002","WARD NO. 02","261","GORAN","408","UTTAR GORAN",2,"9","016",1706
"40","KHULNA","41","JASHORE","00","OTHERS AREA","47","JASHORE SADAR","16","JASHORE POURASABHA","001","WARD NO. 01","088","BARANDI (PART)","376","PURBA BARANDI MATHPARA",2,"2","003",1707
"40","KHULNA","47","KHULNA","33","KHULNA CITY CORPORATION","85","SONADANGA","00","OTHERS AREA","020","WARD NO. 20","076","BANIAKHAMAR (PART)","136","FERRYGHAT BARADA DUTTA LANE",2,"9","003",1708
"45","MYMENSINGH","61","MYMENSINGH","40","MYMENSINGH CITY CORPORATION","52","MYMENSINGH SADAR","00","OTHERS AREA","031","WARD NO. 31","130","CHARISHWARDIA","156","HAZI SHAMSER ALI SARAK",2,"9","001",1709
"30","DHAKA","35","GOPALGANJ","00","OTHERS AREA","58","MUKSUDPUR","00","OTHERS AREA","413","JALIRPAR","385","JALIRPAR","081","HATHATGRAM",2,"6","001",1710
"40","KHULNA","65","NARAIL","00","OTHERS AREA","76","NARAIL SADAR","66","NARAIL POURASABHA","009","WARD NO. 09","327","HATBARIA","148","HATBARIA",2,"2","002",1711
"50","RAJSHAHI","69","NATORE","00","OTHERS AREA","41","GURUDASPUR","40","GURUDASPUR POURASABHA","007","WARD NO. 07","130","CHANCHKAIR (PART)","248","MADHYAPARA",2,"2","006",1712
"30","DHAKA","26","DHAKA","25","DHAKA NORTH CITY CORPORATION","96","UTTARKHAN","00","OTHERS AREA","046","WARD NO. 46","771","UTTARKHAN (PART)","276","MUNDA",2,"9","006",1713
"50","RAJSHAHI","81","RAJSHAHI","00","OTHERS AREA","53","MOHANPUR","65","KESHARHAT POURASABHA","001","WARD NO. 01","559","NAKAIL","268","NAKAIL",2,"2","001",1714
"50","RAJSHAHI","88","SIRAJGANJ","00","OTHERS AREA","67","SHAHJADPUR","25","SHAHJADPUR POURASABHA","007","WARD NO. 07","197","DWARIAPUR (PART)","268","NALUA",2,"2","006",1715
"30","DHAKA","26","DHAKA","25","DHAKA NORTH CITY CORPORATION","70","RUPNAGAR","00","OTHERS AREA","006","WARD NO. 06 (PART)","038","AGUNDHA","088","ESTERN HOUSING",2,"9","006",1716
"20","CHATTOGRAM","19","CUMILLA","00","OTHERS AREA","81","MURADNAGAR","00","OTHERS AREA","671","RAMCHANDRAPUR (DAKKHIN)","409","KACHARIKANDI","020","BAHERCHAR",2,"6","004",1717
"40","KHULNA","87","SATKHIRA","00","OTHERS AREA","86","SHYAMNAGAR","00","OTHERS AREA","512","MUNSHIGANJ","507","MUNSIGANJ","188","JELEKHALI",2,"6","004",1718
"30","DHAKA","26","DHAKA","25","DHAKA NORTH CITY CORPORATION","92","TEJGAON SHILPA ELAKA","00","OTHERS AREA","024","WARD NO. 24 ","741","TEJGAON SHILPA ELAKA","208","KUNIPARA",2,"9","045",1719
"45","MYMENSINGH","61","MYMENSINGH","40","MYMENSINGH CITY CORPORATION","52","MYMENSINGH SADAR","00","OTHERS AREA","004","WARD NO. 04","033","AKUA (PART)","249","MAZAR SHARIF ROAD",2,"9","001",1720
"20","CHATTOGRAM","15","CHATTOGRAM","16","CHATTOGRAM CITY CORPORATION","77","SADARGHAT","00","OTHERS AREA","030","WARD NO. 30","474","MADARBARI (PART)","408","UTTAR MAJHIR GHAT",2,"9","004",1721
"55","RANGPUR","85","RANGPUR","75","RANGPUR CITY CORPORATION","44","KOTWALI","00","OTHERS AREA","014","WARD NO. 14","168","DEODOBA","316","PATHANPARA",2,"9","002",1722
"30","DHAKA","48","KISHOREGANJ","00","OTHERS AREA","54","KULIARCHAR","88","KULIARCHAR POURASABHA","009","WARD NO. 09","601","PALTIA OSMANPUR (PART)","131","MASKANDI",2,"2","002",1723
"10","BARISHAL","09","BHOLA","00","OTHERS AREA","91","TAZUMUDDIN","00","OTHERS AREA","706","SHAMBHUPUR","714","SHAMBHUPUR","190","SHAMBHUPUR",2,"6","002",1724
"55","RANGPUR","73","NILPHAMARI","00","OTHERS AREA","15","DOMAR","00","OTHERS AREA","151","BHOGDABARI","537","NIJ BHOGDABARI","040","DAKKHIN NIJ BHOGDABARI",2,"6","007",1725
"50","RAJSHAHI","76","PABNA","00","OTHERS AREA","39","ISHWARDI","50","ISHWARDI POURASABHA","004","WARD NO. 04","623","PATILAKHALI (PART)","028","BASTIPARA",2,"2","002",1726
"30","DHAKA","26","DHAKA","20","DHAKA SOUTH CITY CORPORATION","34","KAMRANGICHAR","00","OTHERS AREA","056","WARD NO. 56","411","KAMRANGIRCHAR (PART)","332","PURBA RASULPUR",2,"9","027",1727
"20","CHATTOGRAM","19","CUMILLA","50","CUMILLA CITY CORPORATION","67","ADARSHA SADAR","00","OTHERS AREA","008","WARD NO. 08","411","KANDIRPAR (PART)","150","1ST KANDIRPAR",2,"9","002",1728
"30","DHAKA","35","GOPALGANJ","00","OTHERS AREA","32","GOPALGANJ SADAR","25","GOPALGANJ POURASABHA","009","WARD NO. 09","417","KHATRA (PART)","119","JANATA ROAD",2,"2","002",1729
"20","CHATTOGRAM","15","CHATTOGRAM","16","CHATTOGRAM CITY CORPORATION","19","CHANDGAON","00","OTHERS AREA","006","WARD NO. 06","595","PASHCHIM SHOLASHAHAR","316","PURBA SHOLASHAHAR",2,"9","022",1730
"50","RAJSHAHI","64","NAOGAON","00","OTHERS AREA","50","MAHADEBPUR","00","OTHERS AREA","343","HATUR","540","MAHISHBATHAN","248","MAHISHBATHAN",2,"6","004",1731
"10","BARISHAL","04","BARGUNA","00","OTHERS AREA","09","AMTALI","20","AMTALI POURASABHA","007","WARD NO. 07","036","AMTALI (PART)","033","CHHURIKATA",2,"2","002",1732
"50","RAJSHAHI","10","BOGURA","00","OTHERS AREA","20","BOGURA SADAR","20","BOGURA POURASABHA","002","WARD NO. 02","241","FULBARI (PART)","248","MADHYA BRINDABANPARA",2,"2","004",1733
"30","DHAKA","56","MANIKGANJ","00","OTHERS AREA","22","GHIOR","00","OTHERS AREA","310","GHIOR","295","GHIOR","072","GHIOR",2,"6","005",1734
"50","RAJSHAHI","70","CHAPAINABABGANJ","00","OTHERS AREA","66","CHAPAINAWABGANJ SADAR","33","CHAPAINAWABGANJ POURASABHA","007","WARD NO. 07","686","RAJARAMPUR (PART)","234","KAZIPARA",2,"2","002",1735
"30","DHAKA","86","SHARIATPUR","00","OTHERS AREA","14","BHEDARGANJ","00","OTHERS AREA","714","SAKHIPUR","125","CHAR SAKHIPUR","152","MALATKANDI",2,"6","001",1736
"10","BARISHAL","06","BARISHAL","50","BARISHAL CITY CORPORATION","51","BARISHAL SADAR (KOTWALI)","00","OTHERS AREA","025","WARD NO. 25","682","RUPATALI (PART)","102","NAPID BARI SARAK",2,"9","004",1737
"10","BARISHAL","79","PIROJPUR","00","OTHERS AREA","14","BHANDARIA","10","BHANDARIA POURASABHA","003","WARD NO.03","073","BHANDARIA (PART)","001","BHANDARIA",2,"2","009",1738
"30","DHAKA","26","DHAKA","25","DHAKA NORTH CITY CORPORATION","66","RAMNA","00","OTHERS AREA","036","WARD NO. 36","711","SIDDHESHWARY (PART)","288","NAYATOLA (PART)",2,"9","025",1739
"20","CHATTOGRAM","19","CUMILLA","00","OTHERS AREA","15","BRAHMANPARA","00","OTHERS AREA","142","BRAHMANPARA","078","BRAHMANPARA","020","BRAHMANPARA",2,"3","002",1740
"55","RANGPUR","49","KURIGRAM","00","OTHERS AREA","52","KURIGRAM SADAR","33","KURIGRAM POURASABHA","003","WARD NO. 03","305","HINGUL RAY (PART)","060","EIDGAHPARA",2,"2","001",1741
"45","MYMENSINGH","61","MYMENSINGH","00","OTHERS AREA","13","BHALUKA","11","BHALUKA POURASABHA","002","WARD NO. 02","078","BHALUKA (PART)","149","NEW BUSSTAND",2,"2","005",1742
"40","KHULNA","47","KHULNA","00","OTHERS AREA","53","KOYRA","00","OTHERS AREA","442","KAYRA","493","MADINARABAD","136","GOBRA",2,"3","004",1743
"30","DHAKA","26","DHAKA","25","DHAKA NORTH CITY CORPORATION","37","KHILKHET","00","OTHERS AREA","017","WARD NO. 17 (PART)","373","JOAR SAHARA (PART)","248","KHILKHET MADHYAPARA",2,"9","042",1744
"50","RAJSHAHI","10","BOGURA","00","OTHERS AREA","94","SHIBGANJ","82","SHIBGANJ POURASABHA","004","WARD NO. 04","083","BAN TEGHARI","028","BAN TEGHARI",2,"2","002",1745
"10","BARISHAL","06","BARISHAL","00","OTHERS AREA","32","GAURNADI","67","GAURNADI POURASABHA","001","WARD NO. 01","724","SUNDARDI","020","BEKINAGAR",2,"2","002",1746
"10","BARISHAL","78","PATUAKHALI","00","OTHERS AREA","95","PATUAKHALI SADAR","75","PATUAKHALI POURASABHA","001","WARD NO. 01","421","KESHABPUR (PART)","206","TOWN JAINKATHI",2,"2","002",1747
"20","CHATTOGRAM","15","CHATTOGRAM","16","CHATTOGRAM CITY CORPORATION","41","KOTWALI","00","OTHERS AREA","031","WARD NO. 31","075","BATTALI (PART)","054","ALKARAN",2,"9","002",1748
"30","DHAKA","26","DHAKA","25","DHAKA NORTH CITY CORPORATION","26","GULSHAN","00","OTHERS AREA","018","WARD NO. 18","075","BHATARA (PART)","336","PURBA SHAHJADPUR",2,"9","014",1749
"45","MYMENSINGH","61","MYMENSINGH","40","MYMENSINGH CITY CORPORATION","52","MYMENSINGH SADAR","00","OTHERS AREA","030","WARD NO. 30","425","KISMAT","212","KISMAT CHAR ROAD",2,"9","006",1750
"40","KHULNA","55","MAGURA","00","OTHERS AREA","57","MAGURA SADAR","50","MAGURA POURASABHA","002","WARD NO. 02","505","MAGURA (PART)","614","POLICE LINE PARA",2,"2","001",1751
"30","DHAKA","26","DHAKA","20","DHAKA SOUTH CITY CORPORATION","29","JATRABARI","00","OTHERS AREA","061","WARD NO. 61 (PART)","150","DANIA (PART)","092","DASPARA",2,"9","006",1752
"20","CHATTOGRAM","15","CHATTOGRAM","16","CHATTOGRAM CITY CORPORATION","16","CHALK BAZAR","00","OTHERS AREA","006","WARD NO. 06","595","PASHCHIM SHOLASHAHAR","316","PURBA SHOLASHAHAR",2,"9","023",1753
"30","DHAKA","26","DHAKA","00","OTHERS AREA","38","KERANIGANJ","00","OTHERS AREA","342","HAJRATPUR","322","HAZRATPUR","368","RASULPUR",2,"6","002",1754
"45","MYMENSINGH","61","MYMENSINGH","40","MYMENSINGH CITY CORPORATION","52","MYMENSINGH SADAR","00","OTHERS AREA","031","WARD NO. 31","130","CHARISHWARDIA","049","CHARISHWARDIA P.(CITY) ROAD",2,"9","003",1755
"55","RANGPUR","32","GAIBANDHA","00","OTHERS AREA","21","FULCHHARI","00","OTHERS AREA","783","URIA","794","URIA","210","URIA",2,"6","006",1756
"30","DHAKA","54","MADARIPUR","00","OTHERS AREA","40","KALKINI","25","KALKINI POURASABHA","009","WARD NO. 09","624","PUALI MADARIPUR","160","PUALI MADARIPUR",2,"2","001",1757
"50","RAJSHAHI","88","SIRAJGANJ","00","OTHERS AREA","50","KAZIPUR","00","OTHERS AREA","309","GANDHAIL","418","KALIKAPUR","208","KALIKAPUR",2,"6","003",1758
"20","CHATTOGRAM","15","CHATTOGRAM","16","CHATTOGRAM CITY CORPORATION","20","CHATTOGRAM PORT","00","OTHERS AREA","038","WARD NO. 38","483","MADHYA HALISHAHAR (PART)","068","DAKKHIN MADHYA HALISHAHAR",2,"9","059",1759
"20","CHATTOGRAM","15","CHATTOGRAM","00","OTHERS AREA","33","FATIKCHHARI","22","FATIKCHHARI POURASABHA","001","WARD NO. 01","788","UTTAR RANGAMATIA (PART)","408","UTTAR RANGAMATIA",2,"2","007",1760
"10","BARISHAL","06","BARISHAL","50","BARISHAL CITY CORPORATION","51","BARISHAL SADAR (KOTWALI)","00","OTHERS AREA","008","WARD NO. 08","034","AMANATGANJ (PART)","242","UTTAR LINE ROAD",2,"9","001",1761
"30","DHAKA","86","SHARIATPUR","00","OTHERS AREA","36","GOSAIRHAT","40","GOSAIRHAT POURASABHA","008","WARD NO. 08","314","HATURIA (PART)","080","HATURIA (PART)",2,"2","002",1762
"30","DHAKA","26","DHAKA","25","DHAKA NORTH CITY CORPORATION","64","PALLABI","00","OTHERS AREA","002","WARD NO. 02","709","SHEIKHER KALSI","368","SECTION-12 BLOCK-D",2,"9","091",1763
"30","DHAKA","26","DHAKA","20","DHAKA SOUTH CITY CORPORATION","32","KADAMTALI","00","OTHERS AREA","058","WARD NO. 58","038","ALIBAHAR","054","ALIBAHAR",2,"9","001",1764
"20","CHATTOGRAM","15","CHATTOGRAM","16","CHATTOGRAM CITY CORPORATION","65","PATENGA","00","OTHERS AREA","041","WARD NO. 41","594","PURBA PATENGA","483","MAIZPARA",2,"9","003",1765
"30","DHAKA","68","NARSINGDI","00","OTHERS AREA","76","SHIBPUR","87","SHIBPUR POURASABHA","004","WARD NO.04","033","ABDULKHANA","010","ABDULKHANA",2,"2","001",1766
"30","DHAKA","26","DHAKA","25","DHAKA NORTH CITY CORPORATION","64","PALLABI","00","OTHERS AREA","002","WARD NO. 02","114","CHAKULI (PART)","068","DOHS",2,"9","003",1767
"20","CHATTOGRAM","15","CHATTOGRAM","16","CHATTOGRAM CITY CORPORATION","65","PATENGA","00","OTHERS AREA","040","WARD NO. 40","780","UTTAR PATENGA","408","UTTAR PATENGA",2,"9","117",1768
"55","RANGPUR","85","RANGPUR","75","RANGPUR CITY CORPORATION","89","TAJHAT","00","OTHERS AREA","031","WARD NO. 31","707","SILIMPUR","028","BHARATPARA",2,"9","001",1769
"30","DHAKA","33","GAZIPUR","33","GAZIPUR CITY CORPORATION","15","BASAN","00","OTHERS AREA","018","WARD NO. 18","756","TEK NAGPARA","388","TEK NAGPARA",2,"9","010",1770
"55","RANGPUR","85","RANGPUR","75","RANGPUR CITY CORPORATION","31","HAJIRHAT","00","OTHERS AREA","010","WARD NO. 10","669","RATIRAMPUR (PART)","084","DERHALIA",2,"9","002",1771
"50","RAJSHAHI","10","BOGURA","00","OTHERS AREA","20","BOGURA SADAR","20","BOGURA POURASABHA","012","WARD NO. 12","758","THANTHANIA (PART)","308","PURBA PASHCHIM THANTHANIA NATUN",2,"2","006",1772
"40","KHULNA","47","KHULNA","33","KHULNA CITY CORPORATION","51","KHULNA SADAR","00","OTHERS AREA","024","WARD NO. 24","075","BANIAKHAMAR (PART)","308","PASHCHIM BAGMARA (PART)",2,"9","002",1773
"10","BARISHAL","09","BHOLA","00","OTHERS AREA","18","BHOLA SADAR","00","OTHERS AREA","143","BAPTA","070","BAPTA (PART)","195","SUNDARKHALI",2,"3","006",1774
"20","CHATTOGRAM","75","NOAKHALI","00","OTHERS AREA","36","HATIYA","00","OTHERS AREA","746","TAMARADDI","140","CHAR TAMARADDIN (PART)","163","PASHCHIM JORKHALI",2,"6","006",1775
"30","DHAKA","26","DHAKA","20","DHAKA SOUTH CITY CORPORATION","68","SABUJBAG","00","OTHERS AREA","074","WARD NO. 74 (PART)","523","NANDIPARA (PART)","248","MADHYA NANDIPARA",2,"9","019",1776
"30","DHAKA","33","GAZIPUR","00","OTHERS AREA","32","KALIAKAIR","44","KALIAKAIR POURASABHA","007","WARD NO. 07","142","CHANDARA","503","MONDALPARA",2,"2","002",1777
"55","RANGPUR","32","GAIBANDHA","00","OTHERS AREA","24","GAIBANDHA SADAR","22","GAIBANDHA POURASABHA","007","WARD NO. 07","264","GOBINDAPUR (PART)","117","KALIBARIPARA",2,"2","001",1778
"30","DHAKA","26","DHAKA","20","DHAKA SOUTH CITY CORPORATION","36","KHILGAON","00","OTHERS AREA","002","WARD NO. 02","261","GORAN","068","DAKKHIN BANASREE (PROJECT)",2,"9","026",1779
"30","DHAKA","26","DHAKA","00","OTHERS AREA","14","DHAMRAI","40","DHAMRAI POURASABHA","009","WARD NO. 09","156","CHHOTA CHANDRAIL","388","TALTALA (PART)",2,"2","001",1780
"40","KHULNA","01","BAGERHAT","00","OTHERS AREA","60","MORELGANJ","00","OTHERS AREA","684","RAMCHANDRAPUR","133","CHAR KUMARKHALI","048","CHAR KUMARKHALI",2,"6","001",1781
"30","DHAKA","33","GAZIPUR","33","GAZIPUR CITY CORPORATION","18","GACHHA","00","OTHERS AREA","034","WARD NO. 34","717","SONDA","368","SONDA",2,"9","001",1782
"30","DHAKA","33","GAZIPUR","33","GAZIPUR CITY CORPORATION","40","KASHIMPUR","00","OTHERS AREA","004","WARD NO. 04","270","GOBINDABARI(PART)","316","PURBA SARDAGANJ",2,"9","004",1783
"10","BARISHAL","78","PATUAKHALI","00","OTHERS AREA","52","DASHMINA","00","OTHERS AREA","212","DASHMINA","166","DASHMINA","040","DASHMINA",2,"3","001",1784
"30","DHAKA","33","GAZIPUR","00","OTHERS AREA","86","SREEPUR","55","SREEPUR POURASABHA","007","WARD NO. 07","417","KEWA (PART)","033","CHANNAPARA",2,"2","051",1785
"40","KHULNA","50","KUSHTIA","00","OTHERS AREA","63","KHOKSA","00","OTHERS AREA","309","GOPGRAM","262","GOPAGRAM","128","GOPAGRAM",2,"6","008",1786
"45","MYMENSINGH","61","MYMENSINGH","00","OTHERS AREA","72","NANDAIL","77","NANDAIL POURASABHA","007","WARD NO. 07","035","ACHARGAON (PART)","010","ACHARGAON UTTAR PURBA",2,"2","008",1787
"30","DHAKA","93","TANGAIL","00","OTHERS AREA","85","SAKHIPUR","80","SAKHIPUR POURASABHA","007","WARD NO. 07","702","SAKHIPUR (PART)","131","MADHYA SAKHIPUR",2,"2","011",1788
"30","DHAKA","29","FARIDPUR","00","OTHERS AREA","47","FARIDPUR SADAR","60","FARIDPUR POURASABHA","021","WARD NO. 21","086","BIL MAMUDPUR (PART)","068","CHAR KAMALAPUR",2,"2","008",1789
"30","DHAKA","26","DHAKA","20","DHAKA SOUTH CITY CORPORATION","34","KAMRANGICHAR","00","OTHERS AREA","056","WARD NO. 56","523","NABABCHAR (PART)","148","HUZURPARA",2,"9","003",1790
"30","DHAKA","33","GAZIPUR","33","GAZIPUR CITY CORPORATION","50","PUBAIL","00","OTHERS AREA","041","WARD NO. 41","614","PUBAIL","308","PUBAIL",2,"9","013",1791
"30","DHAKA","35","GOPALGANJ","00","OTHERS AREA","32","GOPALGANJ SADAR","00","OTHERS AREA","618","PAIKKANDI","709","SULTANSHAHI","190","SULTANSHAHI",2,"6","008",1792
"30","DHAKA","26","DHAKA","20","DHAKA SOUTH CITY CORPORATION","28","HAZARIBAG","00","OTHERS AREA","014","WARD NO. 14 (Part)","707","SHIBPUR","368","SULTANGANJ (PART)",2,"9","006",1793
"20","CHATTOGRAM","75","NOAKHALI","00","OTHERS AREA","36","HATIYA","60","HATIYA POURASABHA","001","WARD NO. 01","121","CHAR ISHWAR RAY (1ST KHANDA)","031","CHAR KAILAS (PART)",2,"2","007",1794
"40","KHULNA","50","KUSHTIA","00","OTHERS AREA","71","KUMARKHALI","40","KUMARKHALI POURASABHA","009","WARD NO. 09","777","TEBARIA (PART)","076","DAKKHIN TEBARIA",2,"2","002",1795
"45","MYMENSINGH","39","JAMALPUR","00","OTHERS AREA","61","MELANDAHA","67","MELANDAHA POURASABHA","007","WARD NO. 07","074","BAGHADOBA (PART)","163","PASHCHIM BAGHADOBA",2,"2","001",1796
"30","DHAKA","48","KISHOREGANJ","00","OTHERS AREA","49","KISHOREGANJ SADAR","75","KISHOREGANJ POURASABHA","001","WARD NO. 01","420","KISHOREGANJ (PART)","086","GAITAL BANK COLONY",2,"2","002",1797
"60","SYLHET","36","HABIGANJ","00","OTHERS AREA","71","MADHABPUR","40","MADHABPUR POURASABHA","001","WARD NO. 01","509","MADHABPUR PURBA (PART)","308","PURBA MADHABPUR",2,"2","007",1798
"20","CHATTOGRAM","75","NOAKHALI","00","OTHERS AREA","80","SENBAG","75","SENBAG POURASABHA","004","WARD NO. 04","411","KADRA (PART)","040","DAKKHIN KADRA",2,"2","006",1799
"30","DHAKA","33","GAZIPUR","33","GAZIPUR CITY CORPORATION","90","TONGI PASHCHIM","00","OTHERS AREA","051","WARD NO. 51","418","KHARTAIL","208","KARTAIL-3",2,"9","005",1800
"10","BARISHAL","78","PATUAKHALI","00","OTHERS AREA","52","DASHMINA","00","OTHERS AREA","152","BANSHBARIA","272","GACHHANI","070","GACHHANI",2,"6","004",1801
"10","BARISHAL","79","PIROJPUR","00","OTHERS AREA","90","INDURKANI","00","OTHERS AREA","378","INDURKANI","344","INDURKANI","090","INDURKANI",2,"3","005",1802
"50","RAJSHAHI","70","CHAPAINABABGANJ","00","OTHERS AREA","56","NACHOLE","00","OTHERS AREA","274","FATEPUR","808","UTTAR MALLIKPUR","408","UTTAR MALLIKPUR",2,"6","003",1803
"30","DHAKA","26","DHAKA","20","DHAKA SOUTH CITY CORPORATION","29","JATRABARI","00","OTHERS AREA","062","WARD NO. 62 (PART)","150","DANIA (PART)","068","DAKKHIN KAJLA",2,"9","019",1804
"30","DHAKA","82","RAJBARI","00","OTHERS AREA","76","RAJBARI SADAR","66","RAJBARI POURASABHA","007","WARD NO. 07","097","BHABANIPUR (PART)","210","UTTAR BHABANIPUR",2,"2","002",1805
"50","RAJSHAHI","69","NATORE","00","OTHERS AREA","63","NATORE SADAR","00","OTHERS AREA","343","HALSA","509","MAHESHA","248","MAHESHA",2,"6","003",1806
"50","RAJSHAHI","10","BOGURA","00","OTHERS AREA","81","SARIAKANDI","65","SARIAKANDI POURASABHA","001","WARD NO. 01","325","HINDUKANDI (PART)","408","UTTAR HINDUKANDI",2,"2","007",1807
"10","BARISHAL","06","BARISHAL","00","OTHERS AREA","07","BAKERGANJ","00","OTHERS AREA","557","NIAMATI","541","NIAMATI","030","CHAMTA",2,"6","001",1808
"60","SYLHET","90","SUNAMGANJ","00","OTHERS AREA","89","SUNAMGANJ SADAR","60","SUNAMGANJ POURASABHA","002","WARD NO. 02","704","SHOLAGHAR (PART)","068","DAKKHIN SHOLAGHAR",2,"2","002",1809
"30","DHAKA","33","GAZIPUR","00","OTHERS AREA","86","SREEPUR","55","SREEPUR POURASABHA","007","WARD NO. 07","417","KEWA (PART)","033","CHANNAPARA",2,"2","028",1810
"40","KHULNA","01","BAGERHAT","00","OTHERS AREA","08","BAGERHAT SADAR","25","BAGERHAT POURASABHA","008","WARD NO. 08","156","BASABATI (PART)","308","PALPARA BASABATI",2,"2","002",1811
"20","CHATTOGRAM","51","LAKSHMIPUR","00","OTHERS AREA","43","LAKSHMIPUR SADAR","25","LAKSHMIPUR POURASABHA","005","WARD NO. 05","071","BANCHHANAGAR (PART)","163","PASHCHIM MADHYA BANCHHANAGAR (PART)",2,"2","005",1812
"60","SYLHET","91","SYLHET","00","OTHERS AREA","38","GOLAPGANJ","25","GOLAPGANJ POURASABHA","004","WARD NO. 04","719","SARASWATI","268","NIJ SARASWATI",2,"2","002",1813
"30","DHAKA","33","GAZIPUR","33","GAZIPUR CITY CORPORATION","99","JOYDEBPUR","00","OTHERS AREA","025","WARD NO. 25","086","BHURULIA","020","BHURULIA",2,"9","066",1814
"55","RANGPUR","77","PANCHAGARH","00","OTHERS AREA","73","PANCHAGARH SADAR","00","OTHERS AREA","176","CHAKLAHAT","076","BAGULADANGA","113","KEKUPARA",2,"6","002",1815
"30","DHAKA","59","MUNSHIGANJ","00","OTHERS AREA","56","MUNSHIGANJ SADAR","66","MUNSHIGANJ POURASABHA","002","WARD NO. 02","073","BAG MAMUDALI (PART)","020","BAG MAHMUDALI",2,"2","004",1816
"60","SYLHET","91","SYLHET","50","SYLHET CITY CORPORATION","05","AIRPORT","00","OTHERS AREA","005","WARD NO. 05","034","AMBARKHANA (PART)","388","RAY HOSSAIN",2,"9","001",1817
"30","DHAKA","26","DHAKA","25","DHAKA NORTH CITY CORPORATION","80","SHERE BANGLA NAGAR","00","OTHERS AREA","028","WARD NO. 28","408","KAFRUL (PART)","408","TALTALA GOVT. COLONY",2,"9","016",1818
"40","KHULNA","41","JASHORE","00","OTHERS AREA","61","MANIRAMPUR","66","MANIRAMPUR POURASABHA","007","WARD NO. 07","537","MOHANPUR (PART)","248","MOHANPUR",2,"2","003",1819
"60","SYLHET","58","MOULVIBAZAR","00","OTHERS AREA","56","KAMALGANJ","00","OTHERS AREA","109","ADAMPUR","366","JALALPUR","008","ADHKANI",2,"6","004",1820
"50","RAJSHAHI","70","CHAPAINABABGANJ","00","OTHERS AREA","66","CHAPAINAWABGANJ SADAR","33","CHAPAINAWABGANJ POURASABHA","005","WARD NO. 05","314","HARIPUR (PART)","180","HARIPUR MAHALDARPARA",2,"2","002",1821
"30","DHAKA","48","KISHOREGANJ","00","OTHERS AREA","49","KISHOREGANJ SADAR","75","KISHOREGANJ POURASABHA","002","WARD NO. 02","420","KISHOREGANJ (PART)","259","UTTAR PURBA KANIKATA",2,"2","004",1822
"55","RANGPUR","73","NILPHAMARI","00","OTHERS AREA","36","JALDHAKA","37","JALDHAKA POURASABHA","002","WARD NO. 02","370","JALDHAKA (PART)","160","PASHCHIM JALDHAKA",2,"2","004",1823
"20","CHATTOGRAM","15","CHATTOGRAM","00","OTHERS AREA","37","HATHAZARI","00","OTHERS AREA","185","CHIKANDANDI","114","CHIKANDANDI","108","FATEYABAD",2,"6","027",1824
"30","DHAKA","26","DHAKA","25","DHAKA NORTH CITY CORPORATION","95","UTTARA PURBA","00","OTHERS AREA","001","WARD NO. 01 (PART)","224","FAYDABAD (PART)","416","UTTARA SECTOR-6",2,"9","016",1825
"10","BARISHAL","04","BARGUNA","00","OTHERS AREA","28","BARGUNA SADAR","00","OTHERS AREA","512","M BALIATALI","751","TALTALI","162","PARIRKHAL",2,"6","001",1826
"30","DHAKA","33","GAZIPUR","33","GAZIPUR CITY CORPORATION","15","BASAN","00","OTHERS AREA","013","WARD NO. 13","339","ITAHATA (PART)","140","DHIGHOL TEK",2,"9","003",1827
"45","MYMENSINGH","61","MYMENSINGH","40","MYMENSINGH CITY CORPORATION","52","MYMENSINGH SADAR","00","OTHERS AREA","004","WARD NO. 04","277","GOHAILKANDI (PART)","310","GOHAILKANDI ROAD",2,"9","003",1828
"40","KHULNA","47","KHULNA","33","KHULNA CITY CORPORATION","85","SONADANGA","00","OTHERS AREA","017","WARD NO. 17","076","BANIAKHAMAR (PART)","424","SHIBBARI",2,"9","001",1829
"30","DHAKA","33","GAZIPUR","33","GAZIPUR CITY CORPORATION","99","JOYDEBPUR","00","OTHERS AREA","029","WARD NO. 29","375","JOYDEBPUR (PART)","030","CHA BAGAN",2,"9","003",1830
"60","SYLHET","91","SYLHET","00","OTHERS AREA","53","JAINTAPUR","00","OTHERS AREA","543","NIJPAT","547","NIJPAT","204","JUNGALHATI",2,"6","001",1831
"30","DHAKA","48","KISHOREGANJ","00","OTHERS AREA","27","HOSSAINPUR","62","HOSSAINPUR POURASABHA","001","WARD NO. 01","036","ARAIBARIA (PART)","164","PUDURGANTI",2,"2","002",1832
