psu_code,id,division_code,division,district_code,district,ctc,ctn,upazila_code,upazila,psc,psn,union_code,union_name,mouza_code,mouza,village_code,village,rmo_tus,rmo_phc,ea_code,target
0331,3059005600518037010002,30,Dhaka,59,Munshiganj,00,,56,Munshiganj Sadar,00,,518,Mollakandi,037,Anandapur,010,Anandapur,1,1,002,90
0329,3059005600610604031004,30,Dhaka,59,Munshiganj,00,,56,Munshiganj Sadar,00,,610,Panchasar,604,Pashchim Muktarpur,031,Char Santoshpur,2,3,004,106
0328,3059005666001495136005,30,Dhaka,59,Munshiganj,00,,56,Munshiganj Sadar,66,Munshiganj Pourasabha,001,Ward No. 01,495,Munshiganj (Part),136,Mathpara,2,2,005,125
0330,3059005666008716594001,30,Dhaka,59,Munshiganj,00,,56,Munshiganj Sadar,66,Munshiganj Pourasabha,008,Ward No. 08,716,Shilmandi (Part),594,Paschim Shilmondi(Diara),2,2,001,115
0332,3059007400480465141002,30,Dhaka,59,Munshiganj,00,,74,Sirajdikhan,00,,480,Latabdi,465,Latabdi,141,Nimtala,1,1,002,120
0333,3059008400731162040001,30,Dhaka,59,Munshiganj,00,,84,Sreenagar,00,,731,Sreenagar,162,Dayhatta,040,Dayhatta,1,1,001,126
0334,3067000200210187149001,30,Dhaka,67,Narayanganj,00,,02,Araihazar,00,,210,Duptara,187,Duptara,149,Natun Banti,1,1,001,90
0335,3067000400442090192026,30,Dhaka,67,Narayanganj,00,,04,Sonargaon,00,,442,Kanchpur,090,Behakair,192,Sonapur,1,1,026,99
0336,3067000466007174030001,30,Dhaka,67,Narayanganj,00,,04,Sonargaon,66,Sonargaon Pourasabha,007,Ward No. 07,174,Chilarbag,030,Chilarbag,2,2,001,103
0337,3067000600142491130001,30,Dhaka,67,Narayanganj,00,,06,Bandar,00,,142,Bandar,491,Mirkundirchar Balurchar,130,Mirkundirchar Balurchar,1,1,001,100
0338,3067005800277157040064,30,Dhaka,67,Narayanganj,00,,58,Narayanganj Sadar,00,,277,Fatullah,157,Dapa Idrakpur,040,Dapa Idrakpur,1,1,064,106
0339,3067005800453078020076,30,Dhaka,67,Narayanganj,00,,58,Narayanganj Sadar,00,,453,Kutubpur,078,Bhuingar,020,Bhuingar,1,1,076,101
0341,3067006800210078112002,30,Dhaka,67,Narayanganj,00,,68,Rupganj,00,,210,Daudpur,078,Bara Amdia,112,Kazirtek,1,1,002,88
0340,3067006877009373100016,30,Dhaka,67,Narayanganj,00,,68,Rupganj,77,Taraba Pourasabha,009,Ward No. 09,373,Jatramura,100,Jatramura,2,2,016,133
0343,3067445800003039141020,30,Dhaka,67,Narayanganj,44,Narayanganj City Corporation,58,Narayanganj Sadar,00,,003,Ward No. 03,039,Ati (Part),141,Naya Ati,2,9,020,110
0342,3067445800012120094007,30,Dhaka,67,Narayanganj,44,Narayanganj City Corporation,58,Narayanganj Sadar,00,,012,Ward No. 12,120,Chashara Madhya (Part),094,Isdair,2,9,007,120
0344,3068000700543385125007,30,Dhaka,68,Narsingdi,00,,07,Belabo,00,,543,Narayanpur,385,Joar Lakkhipur,125,Lakkhipur,1,1,007,120
0348,3068006000118080032005,30,Dhaka,68,Narsingdi,00,,60,Narsingdi Sadar,00,,118,Amdia,080,Banabhag,032,Changaon,1,1,005,120
0345,3068006000512510040003,30,Dhaka,68,Narsingdi,00,,60,Narsingdi Sadar,00,,512,Mahishashura,510,Mahishashura,040,Damer Bhaola,2,3,003,107
0347,3068006000624095020001,30,Dhaka,68,Narsingdi,00,,60,Narsingdi Sadar,00,,624,Panchdona,095,Bhatpara,020,Badhubari,1,1,001,90
0346,3068006050003723020017,30,Dhaka,68,Narsingdi,00,,60,Narsingdi Sadar,50,Narsingdi Pourasabha,003,Ward No. 03,723,Satirpara,020,Baniachhal,2,2,017,97
0349,3068006315004113030005,30,Dhaka,68,Narsingdi,00,,63,Palash,15,Ghorashal Pourasabha,004,Ward No. 04,113,Char Palash,030,Char Palash,2,2,005,122
0350,3068006400214169040004,30,Dhaka,68,Narsingdi,00,,64,Raipura,00,,214,Doukarchar,169,Doukarchar,040,Doukarchar,1,1,004,100
0351,3068007600143416110001,30,Dhaka,68,Narsingdi,00,,76,Shibpur,00,,143,Baghaba,416,Khainkut,110,Khainkut,1,1,001,105
0352,3082000700375433110002,30,Dhaka,82,Rajbari,00,,07,Baliakandi,00,,375,Islampur,433,Kaunnair,110,Kaunnair,1,1,002,100
0353,3082002900772181041001,30,Dhaka,82,Rajbari,00,,29,Goalanda,00,,772,Ujanchar,181,Dakkhin Ujanchar (Part),041,Dirajtulla Mridhapara,2,3,001,100
0354,3082004700142632160002,30,Dhaka,82,Rajbari,00,,47,Kalukhali,00,,142,Boalia,632,Patbaria,160,Patbaria,1,1,002,110
0356,3082007300443737030002,30,Dhaka,82,Rajbari,00,,73,Pangsha,00,,443,Kalimahar,737,Sajuria,030,Char Sajuria,1,1,002,114
0355,3082007333005437110004,30,Dhaka,82,Rajbari,00,,73,Pangsha,33,Pangsha Pourasabha,005,Ward No. 05,437,Kurapara,110,Kurapara,2,2,004,99
0357,3082007600213451110001,30,Dhaka,82,Rajbari,00,,76,Rajbari Sadar,00,,213,Dadshi,451,Kamalpur,110,Kamalpur,1,1,001,95
0358,3082007666005750131006,30,Dhaka,82,Rajbari,00,,76,Rajbari Sadar,66,Rajbari Pourasabha,005,Ward No. 05,750,Sajjankanda (Part),131,Madhya Sajjanbkanda,2,2,006,100
0359,3086001400203034010001,30,Dhaka,86,Shariatpur,00,,14,Bhedarganj,00,,203,Chhaygaon,034,Aijhara,010,Aijhara,1,1,001,75
0360,3086002500708121030001,30,Dhaka,86,Shariatpur,00,,25,Damudya,00,,708,Sidhalkura,121,Chhota Sidhalkura,030,Chhota Sidhalkura,1,1,001,115
0361,3086002533003076022001,30,Dhaka,86,Shariatpur,00,,25,Damudya,33,Damudya Pourasabha,003,Ward No. 03,076,Bisakuri (Part),022,Bisakuri (Part),2,2,001,100
0363,3086006500280429110002,30,Dhaka,86,Shariatpur,00,,65,Naria,00,,280,Fatejangapur,429,Koarag,110,Koarag,1,1,002,92
0362,3086006550007464141002,30,Dhaka,86,Shariatpur,00,,65,Naria,50,Naria Pourasabha,007,Ward No. 07,464,Lonsingha (Part),141,Mullickpara,2,2,002,106
0365,3086006900746073020001,30,Dhaka,86,Shariatpur,00,,69,Shariatpur Sadar,00,,746,Tulasar,073,Bagdi Guripara,020,Baghdi Guripara,1,1,001,82
0364,3086006966007184040009,30,Dhaka,86,Shariatpur,00,,69,Shariatpur Sadar,66,Shariatpur Pourasabha,007,Ward No. 07,184,Dhanuka (Part),040,Dhanuka (Part),2,2,009,103
0366,3093000900460422111004,30,Dhaka,93,Tangail,00,,09,Basail,00,,460,Kauljani,422,Kauljani,111,Kauljani,1,1,004,110
0367,3093002300209170041012,30,Dhaka,93,Tangail,00,,23,Delduar,00,,209,Delduar,170,Delduar,041,Delduar,2,3,012,99
0368,3093002500410087020003,30,Dhaka,93,Tangail,00,,25,Dhanbari,00,,410,Jadunathpur,087,Belutia,020,Belutia,1,1,003,100
0369,3093002800765066113007,30,Dhaka,93,Tangail,00,,28,Ghatail,00,,765,Sangrampur,066,Baga,113,Khagrata,1,1,007,110
0371,3093004700554524203001,30,Dhaka,93,Tangail,00,,47,Kalihati,00,,554,Narandia,524,Maista Terabari,203,Tarabari Maista,1,1,001,125
0370,3093004762004095162001,30,Dhaka,93,Tangail,00,,47,Kalihati,62,Kalihati Pourasabha,004,Ward No. 04,095,Betdoba,162,Purba Betdoba,2,2,001,117
0372,3093006600144299070002,30,Dhaka,93,Tangail,00,,66,Mirzapur,00,,144,Bahuria,299,Geramara,070,Geramara,1,1,002,106
0373,3093007600312707180004,30,Dhaka,93,Tangail,00,,76,Nagarpur,00,,312,Gaihata,707,Rasulpur Banagram,180,Rasulpur Banagram,1,1,004,101
0375,3093009500142488110002,30,Dhaka,93,Tangail,00,,95,Tangail Sadar,00,,142,Baghil,488,Krishnapur,110,Krishnapur,1,1,002,85
0374,3093009587003456040009,30,Dhaka,93,Tangail,00,,95,Tangail Sadar,87,Tangail Pourasabha,003,Ward No. 03,456,Kagmara,040,Dakkhin Kagmara,2,2,009,103
0376,4001000800151453216002,40,Khulna,01,Bagerhat,00,,08,Bagerhat Sadar,00,,151,Bemarta,453,Kondala,216,Kondala,1,1,002,115
0378,4001000800678753368004,40,Khulna,01,Bagerhat,00,,08,Bagerhat Sadar,00,,678,Rakhalgachhi,753,Syedpur,368,Syedpur,1,1,004,95
0377,4001000825004738452007,40,Khulna,01,Bagerhat,00,,08,Bagerhat Sadar,25,Bagerhat Pourasabha,004,Ward No. 04,738,Sarui (Part),452,Uttar Sarui,2,2,007,100
0379,4001001400717411268003,40,Khulna,01,Bagerhat,00,,14,Chitalmari,00,,717,Shibpur,411,Kaliganti,268,Naluya,1,1,003,102
0380,4001003800209082028001,40,Khulna,01,Bagerhat,00,,38,Kachua,00,,209,Dhopakhali,082,Bhasha,028,Bhasha,1,1,001,120
0381,4001003800443758048002,40,Khulna,01,Bagerhat,00,,38,Kachua,00,,443,Kachua,758,Tengrakhali,048,Char Tengrakhali,2,3,002,120
0382,4001005600443494368005,40,Khulna,01,Bagerhat,00,,56,Mollahat,00,,443,Kodalia,494,Munizila,368,Saraspur,1,1,005,108
0383,4001005800717409128001,40,Khulna,01,Bagerhat,00,,58,Mongla,00,,717,Sundarban,409,Kharma,128,Gora Burburia,1,1,001,100
0385,4001006000414181068004,40,Khulna,01,Bagerhat,00,,60,Morelganj,00,,414,Jiudhara,181,Deuatala,068,Deuatala,1,1,004,100
0384,4001006075003724408003,40,Khulna,01,Bagerhat,00,,60,Morelganj,75,Morelganj Pourasabha,003,Ward No. 03,724,Saralia (Part),408,Uttar Saralia,2,2,003,109
0386,4001007300142035008002,40,Khulna,01,Bagerhat,00,,73,Rampal,00,,142,Baintala,035,Alipur,008,Alipur,1,1,002,80
0387,4001007300778319148003,40,Khulna,01,Bagerhat,00,,73,Rampal,00,,778,Ujalkur,319,Hogaldanga,148,Hogaldanga,1,1,003,125
0391,4018000700143625308007,40,Khulna,18,Chuadanga,00,,07,Alamdanga,00,,143,Baradi,625,Poltadanga,308,Poltadanga,1,1,007,90
0388,4018000700347321148006,40,Khulna,18,Chuadanga,00,,07,Alamdanga,00,,347,Hardi,321,Hardi,148,Hardi,1,1,006,110
0389,4018000700467434348001,40,Khulna,18,Chuadanga,00,,07,Alamdanga,00,,467,Khaskarra,434,Khaskarra,348,Raysa,1,1,001,113
0390,4018000720006279176001,40,Khulna,18,Chuadanga,00,,07,Alamdanga,20,Alamdanga Pourasabha,006,Ward No. 06,279,Gobindapur (Part-6),176,Gobindapur Palpara,2,2,001,98
0394,4018002300309758208001,40,Khulna,18,Chuadanga,00,,23,Chuadanga Sadar,00,,309,Garaitupi,758,Teghari Kalagachhi,208,Kalagachhi,1,1,001,90
0393,4018002300711080208002,40,Khulna,18,Chuadanga,00,,23,Chuadanga Sadar,00,,711,Shankarchandra,080,Bhandardaha,208,Kali Bhandardaha,1,1,002,93
0392,4018002340007432208002,40,Khulna,18,Chuadanga,00,,23,Chuadanga Sadar,40,Chuadanga Pourasabha,007,Ward No. 07,432,Kulchara,208,Kulchara,2,2,002,120
0397,4018003100408393188005,40,Khulna,18,Chuadanga,00,,31,Damurhuda,00,,408,Juranpur,393,Juranpur,188,Juranpur,1,1,005,95
0395,4018003100552121048001,40,Khulna,18,Chuadanga,00,,31,Damurhuda,00,,552,Natudaha,121,Charulia,048,Charulia,1,1,001,100
0396,4018003160004160388002,40,Khulna,18,Chuadanga,00,,31,Damurhuda,60,Darshana Pourasabha,004,Ward No. 04,160,Dakkhin Chandpur (Part),388,Shantipara,2,2,002,115
0398,4018005500442406272001,40,Khulna,18,Chuadanga,00,,55,Jibannagar,00,,442,Kdk,406,Khayerhuda,272,Khyerhuda Munsipara,1,1,001,111
0399,4041000400606709208003,40,Khulna,41,Jashore,00,,04,Abhaynagar,00,,606,Payra,709,Samaspur,208,Kadirpara,1,1,003,102
0400,4041000483005089028005,40,Khulna,41,Jashore,00,,04,Abhaynagar,83,Noapara Pourasabha,005,Ward No.05,089,Buinkara (Part),028,Bhuinkara Jagobabur Mor,2,2,005,95
0401,4041000900210503256003,40,Khulna,41,Jashore,00,,09,Bagharpara,00,,210,Darajhat,503,Mahiram (Part),256,Mahiran,1,1,003,120
0402,4041001100342384068002,40,Khulna,41,Jashore,00,,11,Chaugachha,00,,342,Hakimpur,384,Jatrapur,068,Dulalpur,1,1,002,103
0403,4041001100729723368003,40,Khulna,41,Jashore,00,,11,Chaugachha,00,,729,Swarupdaha,723,Swarupdaha,368,Swarupdaha,1,1,003,100
0404,4041002300544694208001,40,Khulna,41,Jashore,00,,23,Jhikargachha,00,,544,Nabharan,694,Raghunathpur,208,Kundipur,1,1,001,95
0405,4041003800442033024008,40,Khulna,41,Jashore,00,,38,Keshabpur,00,,442,Keshabpur,033,Altapol (Part),024,Altapol,2,3,008,102
0406,4041003800509069028004,40,Khulna,41,Jashore,00,,38,Keshabpur,00,,509,Majidpur,069,Bagdaha,028,Bagdaha,1,1,004,106
0407,4041004700109451208011,40,Khulna,41,Jashore,00,,47,Jashore Sadar,00,,109,Arabpur,451,Kholadanga,208,Kholadanga,1,1,011,122
0408,4041004700279077028014,40,Khulna,41,Jashore,00,,47,Jashore Sadar,00,,279,Fatepur,077,Baliadanga,028,Baliadanga,1,1,014,115
0411,4041004700550141048005,40,Khulna,41,Jashore,00,,47,Jashore Sadar,00,,550,Narendrapur,141,Chaulia,048,Chaulia,1,1,005,120
0410,4041004716003289368008,40,Khulna,41,Jashore,00,,47,Jashore Sadar,16,Jashore Pourasabha,003,Ward No. 03,289,Ghop (Part),368,Pilukhan Road,2,2,008,111
0409,4041004716009572300005,40,Khulna,41,Jashore,00,,47,Jashore Sadar,16,Jashore Pourasabha,009,Ward No. 09,572,Nilganj (Part),300,Nilganj Tantipara,2,2,005,100
0412,4041006100210131048002,40,Khulna,41,Jashore,00,,61,Manirampur,00,,210,Dhakuria,131,Champakona,048,Chanpakona,1,1,002,124
0413,4041006100464434208001,40,Khulna,41,Jashore,00,,61,Manirampur,00,,464,Khedapara,434,Kashipur,208,Kashipur,1,1,001,100
0415,4041009000142068028001,40,Khulna,41,Jashore,00,,90,Sharsha,00,,142,Bag Anchra,068,Bagadanga,028,Bagadanga,1,1,001,125
0414,4041009000545077048002,40,Khulna,41,Jashore,00,,90,Sharsha,00,,545,Nizampur,077,Basantapur,048,Chhota Basantapur,1,1,002,100
0416,4044001400176598308004,40,Khulna,44,Jhenaidah,00,,14,Harinakundu,00,,176,Chandpur,598,Par Mathurapur,308,Par Mathurapur,1,1,004,113
0417,4044001900275075028005,40,Khulna,44,Jhenaidah,00,,19,Jhenaidah Sadar,00,,275,Fursandi,075,Bamanail,028,Bamanail,1,1,005,99
0418,4044001900513456208001,40,Khulna,44,Jhenaidah,00,,19,Jhenaidah Sadar,00,,513,Madhuhati,456,Kubirkhali,208,Kubirkhali,1,1,001,91
0421,4044001900726067028008,40,Khulna,44,Jhenaidah,00,,19,Jhenaidah Sadar,00,,726,Saganna,067,Badpukuria,028,Badpukuria,1,1,008,105
0419,4044001916001447208003,40,Khulna,44,Jhenaidah,00,,19,Jhenaidah Sadar,16,Jhenaidah Pourasabha,001,Ward No. 01,447,Khudrapara,208,Khudrapara,2,2,003,91
0420,4044001916009032024004,40,Khulna,44,Jhenaidah,00,,19,Jhenaidah Sadar,16,Jhenaidah Pourasabha,009,Ward No. 09,032,Arappur (Part),024,Arappur Sheikhpara,2,2,004,117
0422,4044003300543076308004,40,Khulna,44,Jhenaidah,00,,33,Kaliganj,00,,543,Niamatpur,076,Balarampur,308,Pashchim Balarampur,1,1,004,93
0423,4044004200209123268004,40,Khulna,44,Jhenaidah,00,,42,Kotchandpur,00,,209,Dora,123,Chhaykhada,268,Nawda Chhaykhada,1,1,004,93
0424,4044004250009422268004,40,Khulna,44,Jhenaidah,00,,42,Kotchandpur,50,Kotchandpur Pourasabha,009,Ward No. 09,422,Kashipur,268,Nawdagram,2,2,004,104
0425,4044007100276546108008,40,Khulna,44,Jhenaidah,00,,71,Maheshpur,00,,276,Fatepur,546,Nimtala Fatepur,108,Fatepur,1,1,008,90
0426,4044007100553500248005,40,Khulna,44,Jhenaidah,00,,71,Maheshpur,00,,553,Nepa,500,Mailbaria,248,Mailbaria,1,1,005,120
0427,4044008000210175068007,40,Khulna,44,Jhenaidah,00,,80,Shailkupa,00,,210,Dhalharachandra,175,Dhaora,068,Dhaora,1,1,007,117
0428,4044008000522516248002,40,Khulna,44,Jhenaidah,00,,80,Shailkupa,00,,522,Mirzapur,516,Mohammadpur,248,Mohammadpur,1,1,002,90
0429,4047001200161085028007,40,Khulna,47,Khulna,00,,12,Batiaghata,00,,161,Bhandarkot,085,Bhandarkot,028,Bhandarkot,1,1,007,120
0430,4047001700151074468003,40,Khulna,47,Khulna,00,,17,Dacope,00,,151,Banishanta,074,Banishanta,468,Uttar Banishanta,1,1,003,110
0431,4047003000143775388001,40,Khulna,47,Khulna,00,,30,Dumuria,00,,143,Bhandarpara,775,Telikhali,388,Telikhali,1,1,001,115
0432,4047003000219185068018,40,Khulna,47,Khulna,00,,30,Dumuria,00,,219,Dumuria,185,Dumuria,068,Dumuria,2,3,018,100
0433,4047003000687697348003,40,Khulna,47,Khulna,00,,30,Dumuria,00,,687,Rangpur,697,Rangpur,348,Rangpur,1,1,003,105
0434,4047004000410376108007,40,Khulna,47,Khulna,00,,40,Dighalia,00,,410,Jogipol,376,Jogipol,108,Fulbari,1,1,007,111
0435,4047005300210159248002,40,Khulna,47,Khulna,00,,53,Koyra,00,,210,Dakkhin Bedkashi,159,Dakkhin Bedkashi,248,Matiabhanga,1,1,002,100
0436,4047006400209506248002,40,Khulna,47,Khulna,00,,64,Paikgachha,00,,209,Deluti,506,Magura Deluti,248,Magura Deluti,1,1,002,120
0437,4047006400678440208013,40,Khulna,47,Khulna,00,,64,Paikgachha,00,,678,Raruli,440,Kule Sreekanthapur,208,Kule Sreekanthapur,1,1,013,100
0438,4047007500109162068006,40,Khulna,47,Khulna,00,,75,Rupsa,00,,109,Aichganti,162,Durjani Mahal,068,Durjani Mahal,1,1,006,110
0439,4047007500740763388001,40,Khulna,47,Khulna,00,,75,Rupsa,00,,740,Tilak Swalpa Bahirdia,763,Tilak,388,Tilak,1,1,001,112
0440,4047332100004150068032,40,Khulna,47,Khulna,33,Khulna City Corporation,21,Daulatpur,00,,004,Ward No. 04,150,Deyana (Part),068,Deyana,2,9,032,95
0441,4047334500012262248023,40,Khulna,47,Khulna,33,Khulna City Corporation,45,Khalishpur,00,,012,Ward No. 12,262,Goalpara (Part),248,Khalishpur Housing Estate (Old Colony),2,9,023,101
0442,4047335100024075264007,40,Khulna,47,Khulna,33,Khulna City Corporation,51,Khulna Sadar,00,,024,Ward No. 24,075,Baniakhamar (Part),264,Musalmanpara,2,9,007,92
0443,4047335100031447188008,40,Khulna,47,Khulna,33,Khulna City Corporation,51,Khulna Sadar,00,,031,Ward No. 31,447,Labanchara,188,Jinnapara,2,9,008,110
0444,4047338500018076468004,40,Khulna,47,Khulna,33,Khulna City Corporation,85,Sonadanga,00,,018,Ward No. 18,076,Baniakhamar (Part),468,Uttar Gobarchaka Main Road,2,9,004,108
0445,4050001500151159048003,40,Khulna,50,Kushtia,00,,15,Bheramara,00,,151,Bahirchar,159,Damukdia (Part),048,Char Damukdia,1,1,003,110
0448,4050003900109764388011,40,Khulna,50,Kushtia,00,,39,Daulatpur,00,,109,Adabaria,764,Tekala,388,Tekala,1,1,011,108
0447,4050003900345715368005,40,Khulna,50,Kushtia,00,,39,Daulatpur,00,,345,Hogalbaria,715,Sadipur (Part),368,Sadipur,1,1,005,93
0446,4050003900622309248002,40,Khulna,50,Kushtia,00,,39,Daulatpur,00,,622,Piarpur,309,Haludbaria,248,Mirpur,1,1,002,101
0450,4050006300309262128003,40,Khulna,50,Kushtia,00,,63,Khoksa,00,,309,Gopgram,262,Gopagram,128,Gopagram,1,1,003,104
0449,4050006330003412224001,40,Khulna,50,Kushtia,00,,63,Khoksa,30,Khoksa Pourasabha,003,Ward No. 03,412,Khoksa (Part),224,Khoksa Charpara,2,2,001,113
0452,4050007100185132072004,40,Khulna,50,Kushtia,00,,71,Kumarkhali,00,,185,Chapra,132,Chheuria,072,Chheuria Mollapara,1,1,004,84
0451,4050007100611447208002,40,Khulna,50,Kushtia,00,,71,Kumarkhali,00,,611,Panti,447,Khurda Bhaluka,208,Khurda Bhaluka,1,1,002,105
0454,4050007900127707068009,40,Khulna,50,Kushtia,00,,79,Kushtia Sadar,00,,127,Alampur,707,Shimulia,068,Dahakulagram,1,1,009,91
0456,4050007900423298148007,40,Khulna,50,Kushtia,00,,79,Kushtia Sadar,00,,423,Jiarkhi,298,Harara (Part),148,Harara,1,1,007,111
0455,4050007960008409308003,40,Khulna,50,Kushtia,00,,79,Kushtia Sadar,60,Kushtia Pourasabha,008,Ward No. 08,409,Kalishankarpur (Part),308,Pashchim Aruapara,2,2,003,104
0453,4050007960018487332006,40,Khulna,50,Kushtia,00,,79,Kushtia Sadar,60,Kushtia Pourasabha,018,Ward No. 18,487,Majampur (Part),332,Purba Majampur,2,2,006,115
0458,4050009400144418048001,40,Khulna,50,Kushtia,00,,94,Mirpur,00,,144,Bahalbaria,418,Khadimpur,048,Char Khadimpur,1,1,001,127
0457,4050009400514307148002,40,Khulna,50,Kushtia,00,,94,Mirpur,00,,514,Malihad,307,Hardirchak,148,Hardirchak,1,1,002,120
0459,4055005700143094028006,40,Khulna,55,Magura,00,,57,Magura Sadar,00,,143,Bagia,094,Barasia,028,Barasia,1,1,006,90
0460,4055005700354358168001,40,Khulna,55,Magura,00,,57,Magura Sadar,00,,354,Hajrapur,358,Ichhakhada,168,Ichhakhada,1,1,001,101
0462,4055005700515550028001,40,Khulna,55,Magura,00,,57,Magura Sadar,00,,515,Maghi,550,Nidhipur,028,Bishnupur,1,1,001,53
0463,4055005750002505424006,40,Khulna,55,Magura,00,,57,Magura Sadar,50,Magura Pourasabha,002,Ward No. 02,505,Magura (Part),424,Stadiumpara,2,2,006,104
0461,4055005750008100028002,40,Khulna,55,Magura,00,,57,Magura Sadar,50,Magura Pourasabha,008,Ward No. 08,100,Batikadanga,028,Batikadanga,2,2,002,95
0464,4055006600151498248002,40,Khulna,55,Magura,00,,66,Mohammadpur,00,,151,Balidia,498,Maijpara,248,Maijpara,1,1,002,109
0465,4055006600543546028003,40,Khulna,55,Magura,00,,66,Mohammadpur,00,,543,Nahata,546,Narandia,028,Bejora,1,1,003,102
0467,4055008500210602308003,40,Khulna,55,Magura,00,,85,Shalikha,00,,210,Dhaneshwargati,602,Piprul,308,Piprul,1,1,003,92
0466,4055008500742717028002,40,Khulna,55,Magura,00,,85,Shalikha,00,,742,Talkhari,717,Shatakhali (Part),028,Bahir Mallika,1,1,002,103
0468,4055009500542717368001,40,Khulna,55,Magura,00,,95,Sreepur,00,,542,Nakol,717,Saphalgachha,368,Saphalgachha,1,1,001,107
0469,4057004700142769388012,40,Khulna,57,Meherpur,00,,47,Gangni,00,,142,Bamandi,769,Terail,388,Terail,1,1,012,110
0471,4057004700450083028009,40,Khulna,57,Meherpur,00,,47,Gangni,00,,450,Kazipur,083,Bhabanipur,028,Bhabanipur,1,1,009,100
0473,4057004700675692148001,40,Khulna,57,Meherpur,00,,47,Gangni,00,,675,Raypur,692,Raypur,148,Hemayetpur,1,1,001,100
0470,4057004700744768388002,40,Khulna,57,Meherpur,00,,47,Gangni,00,,744,Tentulbaria,768,Tentulbaria,388,Tentulbaria,1,1,002,105
0472,4057004722004134080003,40,Khulna,57,Meherpur,00,,47,Gangni,22,Gangni Pourasabha,004,Ward No. 04,134,Chougachha (Part),080,Chougachha Haspatalpara,2,2,003,90
0474,4057006000516674348002,40,Khulna,57,Meherpur,00,,60,Mujibnagar,00,,516,Monakhali,674,Rasikpur,348,Rasikpur,1,1,002,105
0475,4057008700131600308001,40,Khulna,57,Meherpur,00,,87,Meherpur Sadar,00,,131,Baradi,600,Puratan Darbeshpur,308,Puratan Darbeshpur,1,1,001,90
0477,4057008700442750388002,40,Khulna,57,Meherpur,00,,87,Meherpur Sadar,00,,442,Kutubpur,750,Terogharia,388,Terogharia,1,1,002,95
0476,4057008733004125428002,40,Khulna,57,Meherpur,00,,87,Meherpur Sadar,33,Meherpur Pourasabha,004,Ward No. 04,125,Chandpur (Part),428,Uttar Berpara,2,2,002,67
0479,4065002800151711368003,40,Khulna,65,Narail,00,,28,Kalia,00,,151,Babra Hachla,711,Shuktagram,368,Shuktagram,1,1,003,120
0480,4065002800513494048003,40,Khulna,65,Narail,00,,28,Kalia,00,,513,Mauli,494,Mauli,048,Chanderchar,1,1,003,105
0478,4065002833003126048005,40,Khulna,65,Narail,00,,28,Kalia,33,Kalia Pourasabha,003,Ward No. 03,126,Chandpur,048,Chandpur,2,2,005,100
0483,4065005200208722368005,40,Khulna,65,Narail,00,,52,Lohagara,00,,208,Dighalia,722,Sarol,368,Sarol,1,1,005,115
0482,4065005200477723368002,40,Khulna,65,Narail,00,,52,Lohagara,00,,477,Lahuria,723,Sarsuna,368,Sarsuna,1,1,002,125
0481,4065005200714729368002,40,Khulna,65,Narail,00,,52,Lohagara,00,,714,Shalnagar,729,Shiarbar,368,Shiarbar,1,1,002,112
0485,4065007600179139048003,40,Khulna,65,Narail,00,,76,Narail Sadar,00,,179,Chandibarpur,139,Chandibarpur,048,Chandibarpur,1,1,003,105
0484,4065007600712182068004,40,Khulna,65,Narail,00,,76,Narail Sadar,00,,712,Shahabad,182,Daljitpur,068,Daljitpur,1,1,004,110
0486,4065007666003504248012,40,Khulna,65,Narail,00,,76,Narail Sadar,66,Narail Pourasabha,003,Ward No. 03,504,Mahishkhola,248,Mahishkhola,2,2,012,110
0487,4087000400144136128002,40,Khulna,87,Satkhira,00,,04,Ashashuni,00,,144,Baradal,136,Chanpakhali,128,Goaldanga,1,1,002,112
0488,4087000400712429028004,40,Khulna,87,Satkhira,00,,04,Ashashuni,00,,712,Shovnali,429,Kamalkati,028,Basukhali,1,1,004,106
0490,4087004300175154068003,40,Khulna,87,Satkhira,00,,43,Kalaroa,00,,175,Chandanpur,154,Dakkhin Gayra,068,Dakkhin Gayra,1,1,003,120
0489,4087004300463738368004,40,Khulna,87,Satkhira,00,,43,Kalaroa,00,,463,Keralkata,738,Singa,368,Singa,1,1,004,80
0491,4087004333002780316008,40,Khulna,87,Satkhira,00,,43,Kalaroa,33,Kalaroa Pourasabha,002,Ward No. 02,780,Tulshidanga (Part),316,Purba Tulshidanga,2,2,008,101
0492,4087004700444521248003,40,Khulna,87,Satkhira,00,,47,Kaliganj,00,,444,Krishnanagar,521,Manpur,248,Manpur,1,1,003,100
0495,4087008200109128048005,40,Khulna,87,Satkhira,00,,82,Satkhira Sadar,00,,109,Agardari,128,Chubria,048,Chupria,1,1,005,107
0494,4087008200215165008001,40,Khulna,87,Satkhira,00,,82,Satkhira Sadar,00,,215,Dhulihar,165,Dhulihar,008,Asandanga,1,1,001,70
0497,4087008200716417208008,40,Khulna,87,Satkhira,00,,82,Satkhira Sadar,00,,716,Shibpur,417,Khanpur,208,Khanpur,1,1,008,102
0496,4087008266003721128001,40,Khulna,87,Satkhira,00,,82,Satkhira Sadar,66,Satkhira Pourasabha,003,Ward No. 03,721,Satkhira (Part),128,Ghoshpara Colony,2,2,001,101
0493,4087008266008604432002,40,Khulna,87,Satkhira,00,,82,Satkhira Sadar,66,Satkhira Pourasabha,008,Ward No. 08,604,Palashpole (Part),432,Polashpole Sabujbag,2,2,002,100
